iteration,plc,variable,value,source,direction,kind,timestamp_epoch
49,PLC8,PLC8_T6,5.500000,modbus_poll,response,md,1779946595.825221
49,PLC9,PLC9_T7,4.164307,modbus_poll,response,md,1779946595.825221
50,PLC1,PLC1_J269,35.639973,modbus_poll,response,md,1779946596.166327
50,PLC1,PLC1_J280,2.975947,modbus_poll,response,md,1779946596.166327
50,PLC1,PLC1_PU1F,95.028976,modbus_poll,response,md,1779946596.166327
50,PLC1,PLC1_PU2F,95.047516,modbus_poll,response,md,1779946596.166327
50,PLC2,PLC2_T1,2.711116,modbus_poll,response,md,1779946596.166327
50,PLC3,PLC3_J14,31.156118,modbus_poll,response,md,1779946596.166327
50,PLC3,PLC3_J256,94.600388,modbus_poll,response,md,1779946596.166327
50,PLC3,PLC3_J289,28.665350,modbus_poll,response,md,1779946596.166327
50,PLC3,PLC3_J300,28.572056,modbus_poll,response,md,1779946596.166327
50,PLC3,PLC3_J415,69.894913,modbus_poll,response,md,1779946596.166327
50,PLC3,PLC3_J422,30.256119,modbus_poll,response,md,1779946596.166327
50,PLC3,PLC3_PU4F,32.614685,modbus_poll,response,md,1779946596.166327
50,PLC3,PLC3_PU5F,0.000000,modbus_poll,response,md,1779946596.166327
50,PLC3,PLC3_PU6F,0.000000,modbus_poll,response,md,1779946596.166327
50,PLC3,PLC3_PU7F,0.000000,modbus_poll,response,md,1779946596.166327
50,PLC3,PLC3_T2,1.406805,modbus_poll,response,md,1779946596.166327
50,PLC3,PLC3_V2F,90.217796,modbus_poll,response,md,1779946596.166327
50,PLC4,PLC4_T3,5.004567,modbus_poll,response,md,1779946596.166327
50,PLC4,PLC4_T4,4.489903,modbus_poll,response,md,1779946596.166327
50,PLC5,PLC5_J302,22.318823,modbus_poll,response,md,1779946596.166327
50,PLC5,PLC5_J306,85.704147,modbus_poll,response,md,1779946596.166327
50,PLC5,PLC5_J307,22.223534,modbus_poll,response,md,1779946596.166327
50,PLC5,PLC5_J317,77.614517,modbus_poll,response,md,1779946596.166327
50,PLC5,PLC5_PU10F,28.250593,modbus_poll,response,md,1779946596.166327
50,PLC5,PLC5_PU11F,0.000000,modbus_poll,response,md,1779946596.166327
50,PLC5,PLC5_PU8F,34.164661,modbus_poll,response,md,1779946596.166327
50,PLC7,PLC7_T5,3.688386,modbus_poll,response,md,1779946596.166327
50,PLC8,PLC8_T6,5.500000,modbus_poll,response,md,1779946596.166327
50,PLC9,PLC9_T7,4.280073,modbus_poll,response,md,1779946596.166327
51,PLC1,PLC1_J269,35.644474,modbus_poll,response,md,1779946596.511659
51,PLC1,PLC1_J280,2.975951,modbus_poll,response,md,1779946596.511659
51,PLC1,PLC1_PU1F,95.020538,modbus_poll,response,md,1779946596.511659
51,PLC1,PLC1_PU2F,95.039078,modbus_poll,response,md,1779946596.511659
51,PLC2,PLC2_T1,2.712686,modbus_poll,response,md,1779946596.511659
51,PLC3,PLC3_J14,31.189745,modbus_poll,response,md,1779946596.511659
51,PLC3,PLC3_J256,94.644402,modbus_poll,response,md,1779946596.511659
51,PLC3,PLC3_J289,28.700415,modbus_poll,response,md,1779946596.511659
51,PLC3,PLC3_J300,28.607151,modbus_poll,response,md,1779946596.511659
51,PLC3,PLC3_J415,69.835289,modbus_poll,response,md,1779946596.511659
51,PLC3,PLC3_J422,30.289743,modbus_poll,response,md,1779946596.511659
51,PLC3,PLC3_PU4F,32.609039,modbus_poll,response,md,1779946596.511659
51,PLC3,PLC3_PU5F,0.000000,modbus_poll,response,md,1779946596.511659
51,PLC3,PLC3_PU6F,0.000000,modbus_poll,response,md,1779946596.511659
51,PLC3,PLC3_PU7F,0.000000,modbus_poll,response,md,1779946596.511659
51,PLC3,PLC3_T2,1.457760,modbus_poll,response,md,1779946596.511659
51,PLC3,PLC3_V2F,90.000786,modbus_poll,response,md,1779946596.511659
51,PLC4,PLC4_T3,5.055241,modbus_poll,response,md,1779946596.511659
51,PLC4,PLC4_T4,4.430260,modbus_poll,response,md,1779946596.511659
51,PLC5,PLC5_J302,22.331079,modbus_poll,response,md,1779946596.511659
51,PLC5,PLC5_J306,85.745728,modbus_poll,response,md,1779946596.511659
51,PLC5,PLC5_J307,22.235924,modbus_poll,response,md,1779946596.511659
51,PLC5,PLC5_J317,77.690544,modbus_poll,response,md,1779946596.511659
51,PLC5,PLC5_PU10F,28.229033,modbus_poll,response,md,1779946596.511659
51,PLC5,PLC5_PU11F,0.000000,modbus_poll,response,md,1779946596.511659
51,PLC5,PLC5_PU8F,34.147125,modbus_poll,response,md,1779946596.511659
51,PLC7,PLC7_T5,3.751196,modbus_poll,response,md,1779946596.511659
51,PLC8,PLC8_T6,5.500000,modbus_poll,response,md,1779946596.511659
51,PLC9,PLC9_T7,4.396657,modbus_poll,response,md,1779946596.511659
52,PLC1,PLC1_J269,35.649063,modbus_poll,response,md,1779946596.851009
52,PLC1,PLC1_J280,2.975955,modbus_poll,response,md,1779946596.851009
52,PLC1,PLC1_PU1F,95.011940,modbus_poll,response,md,1779946596.851009
52,PLC1,PLC1_PU2F,95.030472,modbus_poll,response,md,1779946596.851009
52,PLC2,PLC2_T1,2.714350,modbus_poll,response,md,1779946596.851009
52,PLC3,PLC3_J14,31.223337,modbus_poll,response,md,1779946596.851009
52,PLC3,PLC3_J256,94.688393,modbus_poll,response,md,1779946596.851009
52,PLC3,PLC3_J289,28.735435,modbus_poll,response,md,1779946596.851009
52,PLC3,PLC3_J300,28.642200,modbus_poll,response,md,1779946596.851009
52,PLC3,PLC3_J415,69.775642,modbus_poll,response,md,1779946596.851009
52,PLC3,PLC3_J422,30.323336,modbus_poll,response,md,1779946596.851009
52,PLC3,PLC3_PU4F,32.603382,modbus_poll,response,md,1779946596.851009
52,PLC3,PLC3_PU5F,0.000000,modbus_poll,response,md,1779946596.851009
52,PLC3,PLC3_PU6F,0.000000,modbus_poll,response,md,1779946596.851009
52,PLC3,PLC3_PU7F,0.000000,modbus_poll,response,md,1779946596.851009
52,PLC3,PLC3_T2,1.508528,modbus_poll,response,md,1779946596.851009
52,PLC3,PLC3_V2F,89.784714,modbus_poll,response,md,1779946596.851009
52,PLC4,PLC4_T3,5.105902,modbus_poll,response,md,1779946596.851009
52,PLC4,PLC4_T4,4.370617,modbus_poll,response,md,1779946596.851009
52,PLC5,PLC5_J302,22.343962,modbus_poll,response,md,1779946596.851009
52,PLC5,PLC5_J306,85.787544,modbus_poll,response,md,1779946596.851009
52,PLC5,PLC5_J307,22.248957,modbus_poll,response,md,1779946596.851009
52,PLC5,PLC5_J317,77.773827,modbus_poll,response,md,1779946596.851009
52,PLC5,PLC5_PU10F,28.205194,modbus_poll,response,md,1779946596.851009
52,PLC5,PLC5_PU11F,0.000000,modbus_poll,response,md,1779946596.851009
52,PLC5,PLC5_PU8F,34.129807,modbus_poll,response,md,1779946596.851009
52,PLC7,PLC7_T5,3.813958,modbus_poll,response,md,1779946596.851009
52,PLC8,PLC8_T6,5.500000,modbus_poll,response,md,1779946596.851009
52,PLC9,PLC9_T7,4.512130,modbus_poll,response,md,1779946596.851009
53,PLC1,PLC1_J269,35.653725,modbus_poll,response,md,1779946597.191524
53,PLC1,PLC1_J280,2.975959,modbus_poll,response,md,1779946597.191524
53,PLC1,PLC1_PU1F,95.003204,modbus_poll,response,md,1779946597.191524
53,PLC1,PLC1_PU2F,95.021736,modbus_poll,response,md,1779946597.191524
53,PLC2,PLC2_T1,2.716107,modbus_poll,response,md,1779946597.191524
53,PLC3,PLC3_J14,31.256874,modbus_poll,response,md,1779946597.191524
53,PLC3,PLC3_J256,94.732346,modbus_poll,response,md,1779946597.191524
53,PLC3,PLC3_J289,28.770391,modbus_poll,response,md,1779946597.191524
53,PLC3,PLC3_J300,28.677187,modbus_poll,response,md,1779946597.191524
53,PLC3,PLC3_J415,69.716011,modbus_poll,response,md,1779946597.191524
53,PLC3,PLC3_J422,30.356874,modbus_poll,response,md,1779946597.191524
53,PLC3,PLC3_PU4F,32.597706,modbus_poll,response,md,1779946597.191524
53,PLC3,PLC3_PU5F,0.000000,modbus_poll,response,md,1779946597.191524
53,PLC3,PLC3_PU6F,0.000000,modbus_poll,response,md,1779946597.191524
53,PLC3,PLC3_PU7F,0.000000,modbus_poll,response,md,1779946597.191524
53,PLC3,PLC3_T2,1.559110,modbus_poll,response,md,1779946597.191524
53,PLC3,PLC3_V2F,89.569565,modbus_poll,response,md,1779946597.191524
53,PLC4,PLC4_T3,5.156552,modbus_poll,response,md,1779946597.191524
53,PLC4,PLC4_T4,4.310975,modbus_poll,response,md,1779946597.191524
53,PLC5,PLC5_J302,22.356943,modbus_poll,response,md,1779946597.191524
53,PLC5,PLC5_J306,85.829369,modbus_poll,response,md,1779946597.191524
53,PLC5,PLC5_J307,22.262085,modbus_poll,response,md,1779946597.191524
53,PLC5,PLC5_J317,77.856987,modbus_poll,response,md,1779946597.191524
53,PLC5,PLC5_PU10F,28.181402,modbus_poll,response,md,1779946597.191524
53,PLC5,PLC5_PU11F,0.000000,modbus_poll,response,md,1779946597.191524
53,PLC5,PLC5_PU8F,34.112530,modbus_poll,response,md,1779946597.191524
53,PLC7,PLC7_T5,3.876674,modbus_poll,response,md,1779946597.191524
53,PLC8,PLC8_T6,5.500000,modbus_poll,response,md,1779946597.191524
53,PLC9,PLC9_T7,4.627424,modbus_poll,response,md,1779946597.191524
54,PLC1,PLC1_J269,35.658455,modbus_poll,response,md,1779946597.534300
54,PLC1,PLC1_J280,2.975963,modbus_poll,response,md,1779946597.534300
54,PLC1,PLC1_PU1F,94.994339,modbus_poll,response,md,1779946597.534300
54,PLC1,PLC1_PU2F,95.012871,modbus_poll,response,md,1779946597.534300
54,PLC2,PLC2_T1,2.717957,modbus_poll,response,md,1779946597.534300
54,PLC3,PLC3_J14,31.290356,modbus_poll,response,md,1779946597.534300
54,PLC3,PLC3_J256,94.776260,modbus_poll,response,md,1779946597.534300
54,PLC3,PLC3_J289,28.805283,modbus_poll,response,md,1779946597.534300
54,PLC3,PLC3_J300,28.712109,modbus_poll,response,md,1779946597.534300
54,PLC3,PLC3_J415,69.656357,modbus_poll,response,md,1779946597.534300
54,PLC3,PLC3_J422,30.390354,modbus_poll,response,md,1779946597.534300
54,PLC3,PLC3_PU4F,32.592007,modbus_poll,response,md,1779946597.534300
54,PLC3,PLC3_PU5F,0.000000,modbus_poll,response,md,1779946597.534300
54,PLC3,PLC3_PU6F,0.000000,modbus_poll,response,md,1779946597.534300
54,PLC3,PLC3_PU7F,0.000000,modbus_poll,response,md,1779946597.534300
54,PLC3,PLC3_T2,1.609506,modbus_poll,response,md,1779946597.534300
54,PLC3,PLC3_V2F,89.355362,modbus_poll,response,md,1779946597.534300
54,PLC4,PLC4_T3,5.207191,modbus_poll,response,md,1779946597.534300
54,PLC4,PLC4_T4,4.251332,modbus_poll,response,md,1779946597.534300
54,PLC5,PLC5_J302,22.370022,modbus_poll,response,md,1779946597.534300
54,PLC5,PLC5_J306,85.871208,modbus_poll,response,md,1779946597.534300
54,PLC5,PLC5_J307,22.275312,modbus_poll,response,md,1779946597.534300
54,PLC5,PLC5_J317,77.940041,modbus_poll,response,md,1779946597.534300
54,PLC5,PLC5_PU10F,28.157648,modbus_poll,response,md,1779946597.534300
54,PLC5,PLC5_PU11F,0.000000,modbus_poll,response,md,1779946597.534300
54,PLC5,PLC5_PU8F,34.095295,modbus_poll,response,md,1779946597.534300
54,PLC7,PLC7_T5,3.939343,modbus_poll,response,md,1779946597.534300
54,PLC8,PLC8_T6,5.500000,modbus_poll,response,md,1779946597.534300
54,PLC9,PLC9_T7,4.742540,modbus_poll,response,md,1779946597.534300
55,PLC1,PLC1_J269,35.663246,modbus_poll,response,md,1779946597.883964
55,PLC1,PLC1_J280,2.975967,modbus_poll,response,md,1779946597.883964
55,PLC1,PLC1_PU1F,94.985359,modbus_poll,response,md,1779946597.883964
55,PLC1,PLC1_PU2F,95.003891,modbus_poll,response,md,1779946597.883964
55,PLC2,PLC2_T1,2.719900,modbus_poll,response,md,1779946597.883964
55,PLC3,PLC3_J14,31.323778,modbus_poll,response,md,1779946597.883964
55,PLC3,PLC3_J256,94.820152,modbus_poll,response,md,1779946597.883964
55,PLC3,PLC3_J289,28.840107,modbus_poll,response,md,1779946597.883964
55,PLC3,PLC3_J300,28.746964,modbus_poll,response,md,1779946597.883964
55,PLC3,PLC3_J415,69.596718,modbus_poll,response,md,1779946597.883964
55,PLC3,PLC3_J422,30.423779,modbus_poll,response,md,1779946597.883964
55,PLC3,PLC3_PU4F,32.586288,modbus_poll,response,md,1779946597.883964
55,PLC3,PLC3_PU5F,0.000000,modbus_poll,response,md,1779946597.883964
55,PLC3,PLC3_PU6F,0.000000,modbus_poll,response,md,1779946597.883964
55,PLC3,PLC3_PU7F,0.000000,modbus_poll,response,md,1779946597.883964
55,PLC3,PLC3_T2,1.659718,modbus_poll,response,md,1779946597.883964
55,PLC3,PLC3_V2F,89.142075,modbus_poll,response,md,1779946597.883964
55,PLC4,PLC4_T3,5.257819,modbus_poll,response,md,1779946597.883964
55,PLC4,PLC4_T4,4.191689,modbus_poll,response,md,1779946597.883964
55,PLC5,PLC5_J302,22.383198,modbus_poll,response,md,1779946597.883964
55,PLC5,PLC5_J306,85.913055,modbus_poll,response,md,1779946597.883964
55,PLC5,PLC5_J307,22.288635,modbus_poll,response,md,1779946597.883964
55,PLC5,PLC5_J317,78.023010,modbus_poll,response,md,1779946597.883964
55,PLC5,PLC5_PU10F,28.133930,modbus_poll,response,md,1779946597.883964
55,PLC5,PLC5_PU11F,0.000000,modbus_poll,response,md,1779946597.883964
55,PLC5,PLC5_PU8F,34.078098,modbus_poll,response,md,1779946597.883964
55,PLC7,PLC7_T5,4.001966,modbus_poll,response,md,1779946597.883964
55,PLC8,PLC8_T6,5.500000,modbus_poll,response,md,1779946597.883964
55,PLC9,PLC9_T7,4.857478,modbus_poll,response,md,1779946597.883964
56,PLC1,PLC1_J269,36.311531,modbus_poll,response,md,1779946598.225262
56,PLC1,PLC1_J280,2.976535,modbus_poll,response,md,1779946598.225262
56,PLC1,PLC1_PU1F,93.767532,modbus_poll,response,md,1779946598.225262
56,PLC1,PLC1_PU2F,93.785698,modbus_poll,response,md,1779946598.225262
56,PLC2,PLC2_T1,2.721935,modbus_poll,response,md,1779946598.225262
56,PLC3,PLC3_J14,31.771381,modbus_poll,response,md,1779946598.225262
56,PLC3,PLC3_J256,95.026100,modbus_poll,response,md,1779946598.225262
56,PLC3,PLC3_J289,29.254873,modbus_poll,response,md,1779946598.225262
56,PLC3,PLC3_J300,29.161032,modbus_poll,response,md,1779946598.225262
56,PLC3,PLC3_J415,69.537071,modbus_poll,response,md,1779946598.225262
56,PLC3,PLC3_J422,30.871380,modbus_poll,response,md,1779946598.225262
56,PLC3,PLC3_PU4F,32.717800,modbus_poll,response,md,1779946598.225262
56,PLC3,PLC3_PU5F,0.000000,modbus_poll,response,md,1779946598.225262
56,PLC3,PLC3_PU6F,0.000000,modbus_poll,response,md,1779946598.225262
56,PLC3,PLC3_PU7F,0.000000,modbus_poll,response,md,1779946598.225262
56,PLC3,PLC3_T2,1.709747,modbus_poll,response,md,1779946598.225262
56,PLC3,PLC3_V2F,94.031158,modbus_poll,response,md,1779946598.225262
56,PLC4,PLC4_T3,5.308434,modbus_poll,response,md,1779946598.225262
56,PLC4,PLC4_T4,4.132047,modbus_poll,response,md,1779946598.225262
56,PLC5,PLC5_J302,31.324661,modbus_poll,response,md,1779946598.225262
56,PLC5,PLC5_J306,65.164261,modbus_poll,response,md,1779946598.225262
56,PLC5,PLC5_J307,31.324661,modbus_poll,response,md,1779946598.225262
56,PLC5,PLC5_J317,61.612202,modbus_poll,response,md,1779946598.225262
56,PLC5,PLC5_PU10F,0.000000,modbus_poll,response,md,1779946598.225262
56,PLC5,PLC5_PU11F,0.000000,modbus_poll,response,md,1779946598.225262
56,PLC5,PLC5_PU8F,0.000000,modbus_poll,response,md,1779946598.225262
56,PLC7,PLC7_T5,4.064541,modbus_poll,response,md,1779946598.225262
56,PLC8,PLC8_T6,5.500000,modbus_poll,response,md,1779946598.225262
56,PLC9,PLC9_T7,4.972238,modbus_poll,response,md,1779946598.225262
57,PLC1,PLC1_J269,36.685020,modbus_poll,response,md,1779946598.571975
57,PLC1,PLC1_J280,2.976860,modbus_poll,response,md,1779946598.571975
57,PLC1,PLC1_PU1F,93.063339,modbus_poll,response,md,1779946598.571975
57,PLC1,PLC1_PU2F,93.081306,modbus_poll,response,md,1779946598.571975
57,PLC2,PLC2_T1,2.745369,modbus_poll,response,md,1779946598.571975
57,PLC3,PLC3_J14,33.713009,modbus_poll,response,md,1779946598.571975
57,PLC3,PLC3_J256,76.876854,modbus_poll,response,md,1779946598.571975
57,PLC3,PLC3_J289,31.352633,modbus_poll,response,md,1779946598.571975
57,PLC3,PLC3_J300,31.352633,modbus_poll,response,md,1779946598.571975
57,PLC3,PLC3_J415,69.477432,modbus_poll,response,md,1779946598.571975
57,PLC3,PLC3_J422,32.813011,modbus_poll,response,md,1779946598.571975
57,PLC3,PLC3_PU4F,0.000000,modbus_poll,response,md,1779946598.571975
57,PLC3,PLC3_PU5F,0.000000,modbus_poll,response,md,1779946598.571975
57,PLC3,PLC3_PU6F,0.000000,modbus_poll,response,md,1779946598.571975
57,PLC3,PLC3_PU7F,0.000000,modbus_poll,response,md,1779946598.571975
57,PLC3,PLC3_T2,1.763983,modbus_poll,response,md,1779946598.571975
57,PLC3,PLC3_V2F,82.816628,modbus_poll,response,md,1779946598.571975
57,PLC4,PLC4_T3,5.359316,modbus_poll,response,md,1779946598.571975
57,PLC4,PLC4_T4,4.072404,modbus_poll,response,md,1779946598.571975
57,PLC5,PLC5_J302,31.703854,modbus_poll,response,md,1779946598.571975
57,PLC5,PLC5_J306,65.134766,modbus_poll,response,md,1779946598.571975
57,PLC5,PLC5_J307,31.703854,modbus_poll,response,md,1779946598.571975
57,PLC5,PLC5_J317,61.553112,modbus_poll,response,md,1779946598.571975
57,PLC5,PLC5_PU10F,0.000000,modbus_poll,response,md,1779946598.571975
57,PLC5,PLC5_PU11F,0.000000,modbus_poll,response,md,1779946598.571975
57,PLC5,PLC5_PU8F,0.000000,modbus_poll,response,md,1779946598.571975
57,PLC7,PLC7_T5,4.035043,modbus_poll,response,md,1779946598.571975
57,PLC8,PLC8_T6,5.484829,modbus_poll,response,md,1779946598.571975
57,PLC9,PLC9_T7,4.898057,modbus_poll,response,md,1779946598.571975
58,PLC1,PLC1_J269,36.705818,modbus_poll,response,md,1779946598.912117
58,PLC1,PLC1_J280,2.976878,modbus_poll,response,md,1779946598.912117
58,PLC1,PLC1_PU1F,93.024071,modbus_poll,response,md,1779946598.912117
58,PLC1,PLC1_PU2F,93.042030,modbus_poll,response,md,1779946598.912117
58,PLC2,PLC2_T1,2.772627,modbus_poll,response,md,1779946598.912117
58,PLC3,PLC3_J14,33.766804,modbus_poll,response,md,1779946598.912117
58,PLC3,PLC3_J256,76.861443,modbus_poll,response,md,1779946598.912117
58,PLC3,PLC3_J289,31.407509,modbus_poll,response,md,1779946598.912117
58,PLC3,PLC3_J300,31.407509,modbus_poll,response,md,1779946598.912117
58,PLC3,PLC3_J415,69.417793,modbus_poll,response,md,1779946598.912117
58,PLC3,PLC3_J422,32.866802,modbus_poll,response,md,1779946598.912117
58,PLC3,PLC3_PU4F,0.000000,modbus_poll,response,md,1779946598.912117
58,PLC3,PLC3_PU5F,0.000000,modbus_poll,response,md,1779946598.912117
58,PLC3,PLC3_PU6F,0.000000,modbus_poll,response,md,1779946598.912117
58,PLC3,PLC3_PU7F,0.000000,modbus_poll,response,md,1779946598.912117
58,PLC3,PLC3_T2,1.837242,modbus_poll,response,md,1779946598.912117
58,PLC3,PLC3_V2F,82.637482,modbus_poll,response,md,1779946598.912117
58,PLC4,PLC4_T3,5.343906,modbus_poll,response,md,1779946598.912117
58,PLC4,PLC4_T4,4.012761,modbus_poll,response,md,1779946598.912117
58,PLC5,PLC5_J302,31.734993,modbus_poll,response,md,1779946598.912117
58,PLC5,PLC5_J306,65.105263,modbus_poll,response,md,1779946598.912117
58,PLC5,PLC5_J307,31.734993,modbus_poll,response,md,1779946598.912117
58,PLC5,PLC5_J317,61.487514,modbus_poll,response,md,1779946598.912117
58,PLC5,PLC5_PU10F,0.000000,modbus_poll,response,md,1779946598.912117
58,PLC5,PLC5_PU11F,0.000000,modbus_poll,response,md,1779946598.912117
58,PLC5,PLC5_PU8F,0.000000,modbus_poll,response,md,1779946598.912117
58,PLC7,PLC7_T5,4.005545,modbus_poll,response,md,1779946598.912117
58,PLC8,PLC8_T6,5.469444,modbus_poll,response,md,1779946598.912117
58,PLC9,PLC9_T7,4.824169,modbus_poll,response,md,1779946598.912117
59,PLC1,PLC1_J269,36.726631,modbus_poll,response,md,1779946599.256334
59,PLC1,PLC1_J280,2.976896,modbus_poll,response,md,1779946599.256334
59,PLC1,PLC1_PU1F,92.984764,modbus_poll,response,md,1779946599.256334
59,PLC1,PLC1_PU2F,93.002708,modbus_poll,response,md,1779946599.256334
59,PLC2,PLC2_T1,2.799924,modbus_poll,response,md,1779946599.256334
59,PLC3,PLC3_J14,33.820526,modbus_poll,response,md,1779946599.256334
59,PLC3,PLC3_J256,76.846031,modbus_poll,response,md,1779946599.256334
59,PLC3,PLC3_J289,31.462311,modbus_poll,response,md,1779946599.256334
59,PLC3,PLC3_J300,31.462311,modbus_poll,response,md,1779946599.256334
59,PLC3,PLC3_J415,69.358162,modbus_poll,response,md,1779946599.256334
59,PLC3,PLC3_J422,32.920525,modbus_poll,response,md,1779946599.256334
59,PLC3,PLC3_PU4F,0.000000,modbus_poll,response,md,1779946599.256334
59,PLC3,PLC3_PU5F,0.000000,modbus_poll,response,md,1779946599.256334
59,PLC3,PLC3_PU6F,0.000000,modbus_poll,response,md,1779946599.256334
59,PLC3,PLC3_PU7F,0.000000,modbus_poll,response,md,1779946599.256334
59,PLC3,PLC3_T2,1.910342,modbus_poll,response,md,1779946599.256334
59,PLC3,PLC3_V2F,82.458672,modbus_poll,response,md,1779946599.256334
59,PLC4,PLC4_T3,5.328495,modbus_poll,response,md,1779946599.256334
59,PLC4,PLC4_T4,3.953119,modbus_poll,response,md,1779946599.256334
59,PLC5,PLC5_J302,31.766161,modbus_poll,response,md,1779946599.256334
59,PLC5,PLC5_J306,65.075768,modbus_poll,response,md,1779946599.256334
59,PLC5,PLC5_J307,31.766161,modbus_poll,response,md,1779946599.256334
59,PLC5,PLC5_J317,61.428047,modbus_poll,response,md,1779946599.256334
59,PLC5,PLC5_PU10F,0.000000,modbus_poll,response,md,1779946599.256334
59,PLC5,PLC5_PU11F,0.000000,modbus_poll,response,md,1779946599.256334
59,PLC5,PLC5_PU8F,0.000000,modbus_poll,response,md,1779946599.256334
59,PLC7,PLC7_T5,3.976046,modbus_poll,response,md,1779946599.256334
59,PLC8,PLC8_T6,5.453801,modbus_poll,response,md,1779946599.256334
59,PLC9,PLC9_T7,4.749427,modbus_poll,response,md,1779946599.256334
60,PLC1,PLC1_J269,36.747459,modbus_poll,response,md,1779946599.597423
60,PLC1,PLC1_J280,2.976914,modbus_poll,response,md,1779946599.597423
60,PLC1,PLC1_PU1F,92.945427,modbus_poll,response,md,1779946599.597423
60,PLC1,PLC1_PU2F,92.963364,modbus_poll,response,md,1779946599.597423
60,PLC2,PLC2_T1,2.827260,modbus_poll,response,md,1779946599.597423
60,PLC3,PLC3_J14,33.874176,modbus_poll,response,md,1779946599.597423
60,PLC3,PLC3_J256,76.830627,modbus_poll,response,md,1779946599.597423
60,PLC3,PLC3_J289,31.517035,modbus_poll,response,md,1779946599.597423
60,PLC3,PLC3_J300,31.517035,modbus_poll,response,md,1779946599.597423
60,PLC3,PLC3_J415,69.298515,modbus_poll,response,md,1779946599.597423
60,PLC3,PLC3_J422,32.974174,modbus_poll,response,md,1779946599.597423
60,PLC3,PLC3_PU4F,0.000000,modbus_poll,response,md,1779946599.597423
60,PLC3,PLC3_PU5F,0.000000,modbus_poll,response,md,1779946599.597423
60,PLC3,PLC3_PU6F,0.000000,modbus_poll,response,md,1779946599.597423
60,PLC3,PLC3_PU7F,0.000000,modbus_poll,response,md,1779946599.597423
60,PLC3,PLC3_T2,1.983283,modbus_poll,response,md,1779946599.597423
60,PLC3,PLC3_V2F,82.280312,modbus_poll,response,md,1779946599.597423
60,PLC4,PLC4_T3,5.313084,modbus_poll,response,md,1779946599.597423
60,PLC4,PLC4_T4,3.893476,modbus_poll,response,md,1779946599.597423
60,PLC5,PLC5_J302,31.797354,modbus_poll,response,md,1779946599.597423
60,PLC5,PLC5_J306,65.046272,modbus_poll,response,md,1779946599.597423
60,PLC5,PLC5_J307,31.797354,modbus_poll,response,md,1779946599.597423
60,PLC5,PLC5_J317,61.368572,modbus_poll,response,md,1779946599.597423
60,PLC5,PLC5_PU10F,0.000000,modbus_poll,response,md,1779946599.597423
60,PLC5,PLC5_PU11F,0.000000,modbus_poll,response,md,1779946599.597423
60,PLC5,PLC5_PU8F,0.000000,modbus_poll,response,md,1779946599.597423
60,PLC7,PLC7_T5,3.946548,modbus_poll,response,md,1779946599.597423
60,PLC8,PLC8_T6,5.437940,modbus_poll,response,md,1779946599.597423
60,PLC9,PLC9_T7,4.674983,modbus_poll,response,md,1779946599.597423
61,PLC1,PLC1_J269,36.768299,modbus_poll,response,md,1779946599.944055
61,PLC1,PLC1_J280,2.976933,modbus_poll,response,md,1779946599.944055
61,PLC1,PLC1_PU1F,92.906059,modbus_poll,response,md,1779946599.944055
61,PLC1,PLC1_PU2F,92.923988,modbus_poll,response,md,1779946599.944055
61,PLC2,PLC2_T1,2.854635,modbus_poll,response,md,1779946599.944055
61,PLC3,PLC3_J14,33.927753,modbus_poll,response,md,1779946599.944055
61,PLC3,PLC3_J256,76.815216,modbus_poll,response,md,1779946599.944055
61,PLC3,PLC3_J289,31.571680,modbus_poll,response,md,1779946599.944055
61,PLC3,PLC3_J300,31.571680,modbus_poll,response,md,1779946599.944055
61,PLC3,PLC3_J415,69.238861,modbus_poll,response,md,1779946599.944055
61,PLC3,PLC3_J422,33.027752,modbus_poll,response,md,1779946599.944055
61,PLC3,PLC3_PU4F,0.000000,modbus_poll,response,md,1779946599.944055
61,PLC3,PLC3_PU5F,0.000000,modbus_poll,response,md,1779946599.944055
61,PLC3,PLC3_PU6F,0.000000,modbus_poll,response,md,1779946599.944055
61,PLC3,PLC3_PU7F,0.000000,modbus_poll,response,md,1779946599.944055
61,PLC3,PLC3_T2,2.056067,modbus_poll,response,md,1779946599.944055
61,PLC3,PLC3_V2F,82.102409,modbus_poll,response,md,1779946599.944055
61,PLC4,PLC4_T3,5.297674,modbus_poll,response,md,1779946599.944055
61,PLC4,PLC4_T4,3.833834,modbus_poll,response,md,1779946599.944055
61,PLC5,PLC5_J302,31.828571,modbus_poll,response,md,1779946599.944055
61,PLC5,PLC5_J306,65.016769,modbus_poll,response,md,1779946599.944055
61,PLC5,PLC5_J307,31.828571,modbus_poll,response,md,1779946599.944055
61,PLC5,PLC5_J317,61.309044,modbus_poll,response,md,1779946599.944055
61,PLC5,PLC5_PU10F,0.000000,modbus_poll,response,md,1779946599.944055
61,PLC5,PLC5_PU11F,0.000000,modbus_poll,response,md,1779946599.944055
61,PLC5,PLC5_PU8F,0.000000,modbus_poll,response,md,1779946599.944055
61,PLC7,PLC7_T5,3.917050,modbus_poll,response,md,1779946599.944055
61,PLC8,PLC8_T6,5.421863,modbus_poll,response,md,1779946599.944055
61,PLC9,PLC9_T7,4.600832,modbus_poll,response,md,1779946599.944055
62,PLC1,PLC1_J269,36.695667,modbus_poll,response,md,1779946600.283775
62,PLC1,PLC1_J280,2.976869,modbus_poll,response,md,1779946600.283775
